W6_id1	W6_id2	W6_id3	W6_id4	W6_ind1	W6_team	W6_posit	W601_01	W601_02	W602_01	W602_02	W603_01	W603_02	W604	W605_01	W605_02	W606_01	W606_02	W606_03	W606_04	W606_05	W606_06	W606_07	W606_08	W607	W608_01	W608_02	W608_03	W608_04	W608_05	W608_06	W608_07	W608_08	W608_09	W608_10	W608_11	W608_12	W608_13	W608_14	W608_15	W609_01	W609_02	W609_03	W609_04	W609_05	W609_06	W609_07	W609_08	W610_01	W610_02	W610_03	W610_04	W610_05	W610_06	W610_07	W610_08	W610_09	W610_10	W610_11	W610_12	W610_13	W610_14	W611	W612_01	W612_02	W612_03	W612_04	W612_05	W612_06	W613_01	W613_02	W613_03	W613_04	W613_05	W613_06	W613_07	W613_08	W613_09	W613_10	W613_11	W613_12	W613_13	W613_14	W613_15	W613_16	W613_17	W613_18	W613_19	W613_20	W613_21	W613_22	W613_23	W613_24	W614_01	W614_02	W614_03	W614_04	W614_05	W614_06	W614_07	W614_08	W615	W616	W617_01	W617_02	W618	W619_01	W619_02	W619_03	W619_04	W619_05	W619_06	W619_07	W620	W621	W622	W623_01	W623_02	W623_03	W623_04	W623_05	W623_06	W624_01	W624_02	W624_03	W624_04	W624_05	W624_06	W624_07	W624_08	W625_01	W625_02	W625_03	W625_04	W626_01	W626_02	W626_03	W626_04	W626_05	W626_06	W627_01	W627_02	W627_03	W627_04	W627_05	W627_06	W627_07	W627_08	W627_09	W627_10	W627_11	W627_12	W628_01	W628_02	W628_03	W628_04	W629_01	W629_02	W629_03	W629_04	W629_05	W629_06	W629_07	W630_01	W630_02	W630_03	W630_04	W631_01	W631_02	W631_03	W631_04	W631_05	W631_06	W632	W633	W634	W635_01	W635_02	W636_01	W636_02	W6_sex	W6_birthy	W6_birthm	W6_marr	W6_edu	W6_affil
1231	0	703	9	1	3	4	2012	11	2012	11	1	1				2	3	3	2	2	2	3	2																									1	1	2		2		2		2		2		2		2	1	1	1	4	4	1	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	1	6	1	15	5030	14	2006	2	4	2	2	1	3															1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	5	5	3	5	4	5	1	1	3	3	5	5	1	1	5	5	3											1	2	2	40	31	2400		1	84	9	2	5	3
1232	0	311	0	1	1	1	1995	8	2013	4	1	6	301	2015	4	1	2	2	2	2	2	2	3	2	2	2	1	2	4	1	4	5	4	3	1	1	2	2	1	1	2	1	2	1				1	3	2		2		2		2		2		2		2	1	2	4	4	2	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	1	1	5	4	2	4	3	4									3	2	4	2	2	1	1	3	2	2	2	2	2	2	4	3	4	5	4	5	4	3	3	3	3	3	4	4	3	2	3	4	4											1		2	40	5	7000		1	69	9	2	6	2
1232	0	321	0	1	1	1	2002	8	2015	4	1	5	302	2002	8	5	5	5	5	3	3	4	5	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	3	3				1	3	1	3	2		2		2		2		2		2	3	3	2	3	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	3	3	3	3	2	2									3	2	2	2	2	3	3	2	2	4	3	3	3	2	2	2	2	3	4	3	3	2	3	2	2	3	3	3	2	3	2	3	3											1		2	40	12	6000		1	74	3	2	7	2
1232	0	321	1	1	1	3	2012	11	2015	4	1	3	302	2012	11	4	3	2	2	2	2	3	4																									1	2	1	1	2		2		2		2		2		2	2	4	3	3	2	3	2	2	2		2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		1				2								5	3	4															3	4	4	3	2	4	1	2	3	4	5	5	2	2	3	3	4	4	4	2	2	4	3	4	2	2	5	3	2	2	2	4	2											1	2	2	40	10	-9		1	84	10	1	6	3
1232	0	321	2	1	1	3	2002	6	2002	6	1	1	302	2002	6	3	4	4	4	4	4	4	5																									1	3	1	4	1	3	1	2	2		2		2		2	3	3	3	4	4	4	2	2	2		2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		1				2								2	1	1															2	2	2	2	3	2	2	3	2	3	3	2	2	2	2	2	3	3	4	4	3	3	4	3	3	4	3	4	2	3	4	3	3											1	2	2	40	5	3300		2	70	11	2	4	
1232	0	321	3	1	1	3	2013	6	2013	6	1	1	401	2014	4	4	4	4	5	4	4	4	4																									2		1	3	2		2		2		2		1	3	2	4	5	4	4	4	4	4	4	2		2		2		2		2		2		2		2		1	4	2		2		2		2		2		2		3				1	99	1023	90	2012	6	2	4	2	3	2															4	5	4	4	5	4	2	4	4	4	5	5	3	4	4	4	4	3	2	4	4	4	5	4	5	4	2	4	2	3	2	2	4											1	2	2	40	2	-9		1	87	3	1	6	3
1232	0	331	0	1	1	1	2007	2	2012	4	4	5	303	2011	11	5	4	3	2	3	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	2	3	2	2	3	3	3	3				1	3	1	3	1	3	1	2	2		2		2		3	1	2	4	4	3	3	1	3	2		2		2		2		2		2		2		2		1	3	2		2		2		2		2		2		1				2								2	2	2	3	2	2	2	2	3									3	2	2	2	1	2	1	2	3	3	4	3	2	2	2	2	2	4	3	3	2	2	3	3	3	3	3	3	2	3	3	4	3											1		2	40	12	-9		1	71	2	2	6	1
1232	0	401	0	1	1	1	2014	8	2014	8	5	5	401	2014	8	4	4	4	4	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				2		2		2		2		2		2		2		1	3	3	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	1	4	3	3	3	3	3									3	3	3	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	2	4	3	4	3	3	3											1		2	40	0		-9	1	71	8	2	6	3
1232	0	401	1	1	1	3	2015	5	2015	5	1	1	401	2015	5	3	3	3	3	3	3	3	3																									2		2		2		2		2		2		2		1	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	2	1212	40	2014	4	2	4	2	2	4															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	0		-9	2	97	6	1	4	
1232	0	401	2	1	1	3	1998	12	1998	12	1	1	401	1998	12	3	3	3	3	3	2	3	3																									2		2		2		2		2		2		2		1	2	2	4	3	3	4	1	2	2		2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		1				2								4	1	2															3	2	2	2	3	2	2	3	2	3	4	4	2	3	4	4	4	2	2	5	4	2	4	2	4	4	4	4	2	4	5	4	4											1	2	2	40	15	-9		2	75	12	1	5	3
1232	0	402	0	1	2	1	2002	4	2010	4	1	5	403	2002	4	4	4	4	4	4	4	4	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		1	4	2		2		2		2		2		2		1				2								5	2	1	4	4	4	4	3	4									3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	25	25	25	25	3	3	3	3	3	3	1		2	40	12	-9		1	61	11	1	6	3
1232	0	701	0	1	3	2	2003	8	2003	8	8	8				5	5	3	5	5	4	4	5																									1	2	1	2	2		2		2		2		2		2	4	2	2	3	4	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	3	4	2								2	2	1							2	2	2	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	2	4	3	3	3	3	3											1		1	40	3	5000		1	62	4	2	3	
1232	0	701	1	1	3	4	2003	1	2003	1	1	1				3	3	3	3	3	3	3	3																									2		2		2		2		2		2		2		1	1	1	5	3	3	3	1	4	2		2		2		2		2		2		2		2		1	3	2		2		2		2		2		2		1	2	2	4	2								2	1	4															3	3	3	3	4	4	4	4	4	5	4	4	3	3	3	3	3	3	3	3	3	3	4	4	4	4	2	3	3	3	2	3	4											1	2	1	40	8	3500		1	58	11	2	3	
1232	0	701	2	1	3	4	2014	9	2014	9	1	1				4	4	4	4	3	3	3	3																									1	2	1	2	2		2		2		2		2		2	4	4	3	4	3	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	2	4															4	3	4	3	4	3	4	5	3	3	4	3	3	4	4	3	4	3	3	4	4	5	3	4	4	3	3	2	2	2	2	4	3											1	2	2	40	12		240	1	90	1	1	4	
1232	0	701	3	1	3	4	2014	8	2014	8	1	1				4	4	4	4	4	4	4	4																									2		2		2		2		2		2		2		1	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	3	4	2								2	1	4															4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	4	4	4	2	4	4	4	2	2	4											1	2	1	40	12		240	1	66	4	3	5	1
1232	0	701	4	1	3	4	2009	1	2009	1	1	1				2	2	2	2	2	2	2	2																									2		2		2		2		2		2		2		1	2	2	2	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	6	2								2	1	4															3	2	2	2	2	2	2	3	2	3	4	4	3	2	3	3	4	3	3	4	3	4	5	4	3	4	2	4	4	3	3	4	3											1	2	1	40	10	-9		2	70	9	3	4	
1232	0	701	5	1	3	4	2009	1	2009	1	1	1				3	3	4	4	3	3	3	3																									1	3	2		2		2		2		2		2		2	2	2	3	4	4	4	3	3	2		2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		1	1	2	4	2								2	3	1															3	3	3	2	3	3	3	3	3	3	4	3	3	4	4	4	4	3	3	4	4	4	4	4	4	4	2	4	4	4	2	3	4											1	2	1	40	12	-9		2	69	11	2	5	1
1232	0	701	6	1	3	4	2008	5	2008	5	1	1				5	5	5	5	4	4	4	4																									2		2		2		2		2		2		2		1	2	3	2	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	4	1	3	2								2	2	4															4	4	4	3	4	4	4	4	4	4	4	4	4	3	4	4	4	4	2	3	4	4	4	3	4	3	5	3	3	3	2	2	2											1	2	1	40	0	2800		1	81	4	1	3	
1232	0	701	7	1	3	4	2012	10	2012	10	1	1				2	3	3	3	2	2	3	3																									2		2		2		2		2		2		2		1	1	1	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	1	2								1	1	4															1	2	2	2	3	3	2	2	2	2	2	2	2	2	2	3	2	3	4	3	-9	3	3	3	3	3	5	2	3	3	4	5	4											1	2	1	40	10	3000		1	74	3	1	6	1
1232	0	702	0	1	3	2	1998	10	2014	4	1	8				4	4	4	4	4	3	3	3																									2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		1	4	2		2		2		2		2		2		1	1	1	7	1	15	5030	14	1987	2	4	4	2	3	1							4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	2	4	4	4	2	3	4											1		1	40	2	5000		1	68	2	2	2	
1232	0	702	1	1	3	4	2015	10	2015	10	1	1				3	4	4	4	3	3	3	3																									2		2		2		2		2		2		2		1	2	1	4	4	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4	1	1	3	2								2	2	4															3	3	3	3	3	2	2	3	3	3	3	3	3	2	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	10		-9	2	89	11	1	5	1
1232	0	702	2	1	3	4	2014	5	2014	5	1	1				3	4	3	3	3	3	3	3																									2		2		2		2		2		2		2		1	3	2	2	3	2	3	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	1	2	2								2	4	4															2	2	2	2	3	3	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	4	5	5	4	4	2	3	3	4	2	3	3											1	2	1	40	12		220	2	94	3	1	5	-9
1232	0	702	3	1	3	4	2011	2	2011	2	1	1				4	4	4	4	3	4	3	4																									2		2		2		2		2		2		2		1	2	1	3	4	2	2	3	3	2		2		2		2		2		2		2		2		1	3	2		2		2		2		2		2		1	1	1	1	1	99	99999	96	1984	2	1	4	5	1	1															3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	2	3	5	5											1	2	1	40	12	3500		1	69	3	2	1	
1232	0	702	4	1	3	4	2010	1	2015	4	1	2				3	3	3	4	3	3	3	3																									1	2	2		2		2		2		2		2		2	3	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	2	2								2	2	2															3	4	3	3	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	4	4	4	3	4	3	3	4	3	3	3	3	4											1	2	1	40	5		330	1	82	12	1	3	
1232	0	702	5	1	3	4	2013	3	2013	3	1	1				3	3	3	4	3	4	4	4																									2		2		2		2		2		2		1	3	3	3	3	3	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								2	2	2															4	3	4	4	4	4	3	4	4	3	4	4	4	3	4	4	3	3	4	3	3	3	4	3	4	3	2	4	4	4	2	3	3											1	2	1	40	3	4500		1	77	10	2	5	3
1232	0	702	6	1	3	4	2003	1	2003	1	1	1				2	5	1	1	2	1	1	1																									2		2		2		2		2		2		2		1	1	1	3	1	1	1	1	3	2		2		2		2		2		2		2		2		1	1	2		2		2		2		2		2		1	2	3	4	2								2	1	2															1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	3	1	2	3	3	3	2	2	5	2	3											1	2	1	40	14	3500		1	66	4	1	3	
1232	0	702	7	1	3	4	1996	10	1996	10	1	1				5	4	4	5	5	5	4	4																									1	3	1	3	2		2		2		2		2		3	4	4	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	7	7	2								2	2	3															5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	5	5	5	4	1	1	1	1	1	1	1											1	2	1	40	3	4500		2	55	4	2	4	
1232	0	702	8	1	3	4	2003	3	2003	3	1	1				3	3	3	3	3	3	3	3																									1	2	1	2	2		2		2		2		1	3	2	3	4	3	3	4	4	2	2	2		2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		1	1	1	1	2								3	1	2															4	3	4	4	3	4	4	4	3	4	3	4	4	3	4	3	3	4	-9	4	3	4	4	4	4	4	4	4	4	4	4	4	4											1	2	1	40	14	3000		2	58	7	3	1	
1233	0	101	0	1	1	1	2012	3	2012	3	5	5	101	2012	3	4	4	3	3	3	3	3	4	2	3	3	3	3	3	3	3	3	2	2	3	3	2	3	2	3	3	3	3	3				1	3	2		2		2		2		2		2		2	3	3	4	4	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	3	4	4	4									4	4	4	-9	4	3	3	4	4	4	4	2	2	4	3	3	3	5	4	2	2	2	4	4	4	4	1	3	2	3	3	3	2											1		2	40	10	4200		1	67	7	2	6	1
1233	0	101	1	1	1	3	2012	6	2012	6	1	1	101	2012	6	4	4	3	3	3	3	3	3																									1	3	1	3	2		2		2		2		2		2	3	4	4	3	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	4															2	3	3	2	4	4	4	4	4	4	4	3	3	4	3	3	4	4	3	4	4	4	4	4	5	4	4	3	3	4	2	2	4											1	2	2	40	10	2760		1	85	10	1	6	3
1233	0	201	0	1	1	1	2001	9	2013	1	1	5	202	2013	1	3	3	3	3	3	4	3	4	3	2	2	3	3	1	3	2	2	3	2	3	3	4	4	3	1	3	2	2	1				1	1	2		2		1	2	2		2		2		2	1	2	2	3	2	2	3	3	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		4				2								2	2	1	3	4	4	4	3	4									4	3	4	3	3	4	3	3	2	3	3	2	2	2	2	3	3	3	2	2	3	2	4	4	4	4	3	3	3	3	3	2	3											1		2	40	11	6000		1	73	5	2	6	1
1233	0	201	1	1	1	3	2012	6	2012	6	1	1	202	2012	6	3	3	3	3	3	3	3	4																									2		1	2	2		2		2		2		2		2	3	3	2	4	3	3	2	2	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				2								2	3	2															2	2	2	2	2	3	2	3	3	3	3	3	2	4	4	4	3	4	3	2	3	3	3	5	5	3	3	4	2	3	3	3	2											1	2	2	40	15	3720		1	84	10	1	6	2
1233	0	321	0	1	1	1	2011	9	2012	1	3	4	302	2011	9	4	4	4	4	3	4	4	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				1	3	1	3	2		2		2		2		2		3	2	2	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								4	3	1	4	4	4	4	4	4									3	3	4	4	4	4	3	3	3	3	3	2	4	3	4	4	4	4	3	3	3	3	3	3	3	4	3	3	2	3	2	3	3											1		2	40	3	5430		1	77	4	2	6	2
1233	0	321	1	1	1	3	2005	6	2012	1	2	3	306	2005	6	3	3	3	3	2	2	2	3																									2		2		2		2		2		2		2		1	2	2	2	2	2	2	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	1	2															2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	3	4	4	4	4	3	4	4	3	3	3	3											1	2	2	40	0	5000		2	82	9	2	7	2
1233	0	321	2	1	1	3	2012	10	2012	10	1	1	306	2012	10	3	3	3	3	3	2	3	3																									2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								3	2	2															2	2	2	2	3	2	1	2	1	2	3	2	1	3	2	2	3	5	5	1	2	1	2	4	3	3	3	3	2	3	3	4	4											1	2	2	40	4	3400		2	90	2	1	6	1
1233	0	321	3	1	1	3	2012	11	2012	11	1	1	501	2012	11	3	3	3	3	3	3	3	3																									1	2	1	2	2		1	3	2		2		2		2	3	3	3	3	4	4	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	19	1010	15	2007	2	3	4	2	1	1															3	4	3	3	3	3	4	4	3	3	3	3	4	4	3	3	4	3	4	3	4	3	3	5	4	4	3	3	4	3	3	3	3											1	2	2	40	2	3500		1	89	12	1	5	3
1233	0	321	4	1	1	3	2012	4	2014	1	1	3	501	2012	4	3	3	3	3	4	4	4	4																									1	3	1	3	1	3	1	3	2		2		1	3	7	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	11	5077	15	2010	2	3	4	3	2	3															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	2	4	4											1	2	2	40	0	4000		1	82	10	1	6	4
1233	0	321	5	1	1	3	2012	3	2012	3	1	1	501	2012	3	2	2	2	2	2	2	3	3																									2		2		2		2		2		2		2		1	3	3	3	2	2	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	11	2020	13	2011	2	2	2	2	2	2															2	3	2	3	3	3	3	3	4	3	3	3	2	4	3	3	4	4	3	2	3	2	4	4	5	4	2	4	2	4	2	2	2											1	2	2	40	4	4000		1	85	5	1	6	3
1233	0	321	6	1	1	3	2012	1	2012	1	1	1	302	2015	1	4	4	4	4	2	4	3	3																									2		1	3	2		2		2		2		2		2	2	4	4	4	4	3	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		3				2								4	3	2															4	4	2	4	4	4	4	4	4	4	4	4	4	4	3	4	3	3	2	2	4	4	4	4	4	4	2	4	2	5	3	3	3											1	2	2	40	0	4000		1	86	7	1	6	2
1233	0	321	7	1	1	3	2011	4	2011	4	1	1	306	2011	4	3	3	3	3	3	2	2	2																									2		1	4	1	4	1	4	1	4	2		2		11	4	4	3	4	4	4	1	4	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		1				2								4	1	1															2	2	2	2	3	3	4	3	2	2	2	2	3	3	2	2	2	3	3	2	3	3	3	4	4	4	2	4	4	4	5	2	2											1	2	2	40	0	4000		1	84	10	1	6	2
1233	0	322	0	1	1	1	2011	10	2012	1	5	6	302	2011	10	4	5	4	4	4	4	4	4	3	3	3	4	4	3	3	2	2	3	3	4	3	3	3	3	3	3	3	3	3				1	3	2		2		2		2		2		2		3	2	2	3	4	4	3	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	3	3	3	3	4	3	3	4	4	3	3	3	4	3	4	4	4	4	3	3	3	3	3	3	4	2	4	3	3	3	3	3											1		2	40	0	6800		1	61	12	2	6	2
1233	0	331	0	1	1	1	2004	6	2010	1	2	4	303	2004	6	2	2	2	2	3	3	2	2	2	2	2	2	1	1	2	1	2	2	1	3	3	3	4	2	2	4	3	2	1				1	2	2		2		2		2		2		1	2	2	1	1	5	2	2	4	2	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		3				1	2	2060	12	2000	2	2	4	3	2	1	5	5	4	5	4	5									2	1	1	1	2	3	2	2	1	1	3	2	2	3	3	3	3	4	3	3	3	2	4	4	4	4	2	4	4	4	3	2	3											1		2	40	1	5000		1	74	10	2	6	1
1233	0	331	1	1	1	3	2012	4	2012	4	1	1	303	2012	4	3	3	3	3	2	2	3	3																									2		2		2		2		2		2		2		1	1	1	3	2	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	1	1															3	2	3	2	3	3	3	3	2	3	3	2	2	4	3	3	4	4	4	4	3	4	4	4	4	4	4	4	3	3	3	3	3											1	2	2	40	0	3700		2	88	10	2	6	2
1233	0	331	2	1	1	3	2012	10	2012	10	1	1	303	2012	10	3	3	4	3	4	3	3	3																									2		2		2		2		2		2		2		1	3	2	3	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	2	2051	30	2012	3	4	4	3	2	1															3	3	3	3	2	4	2	3	3	3	3	3	3	3	4	4	4	3	3	4	3	4	4	4	4	4	5	4	4	4	4	4	3											1	2	2	40	0	3300		2	93	1	1	6	1
1233	0	331	3	1	1	3	2005	12	2005	12	1	1	303	2005	12	2	2	2	2	2	2	3	3																									2		2		2		2		2		2		2		1	2	2	3	3	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	2	2052	30	2004	3	3	4	4	1	1															2	2	2	2	2	3	3	3	3	2	2	2	2	3	3	3	3	3	2	2	2	2	4	4	4	4	2	3	4	3	3	3	3											1	2	2	40	0	4200		2	85	7	1	5	1
1233	0	331	4	1	1	3	2012	3	2012	3	1	1	303	2012	3	4	4	4	3	4	3	4	4																									2		2		2		1	2	2		2		2		1	3	2	3	2	3	3	3	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	2	2051	30	2010	3	1	4	3	1	3															4	3	4	3	2	3	3	4	4	3	4	4	4	3	3	4	3	3	2	3	3	2	3	4	4	4	3	4	4	4	3	2	3											1	2	2	40	5	4000		1	86	10	2	7	1
1233	0	341	0	1	1	1	2002	10	2010	1	1	4	304	2002	10	3	4	3	3	3	4	4	4	3	3	3	3	3	3	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3				2		1	3	1	3	2		2		2		2		3	3	2	2	4	4	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2				2								4	3	3	3	3	3	4	4	4									3	3	3	3	3	4	4	4	4	3	4	3	4	4	4	4	4	3	3	4	4	4	3	3	3	3	4	4	2	3	2	2	2											1		2	40	4	5350		1	71	4	2	6	3
1233	0	341	1	1	1	3	2007	2	2012	1	1	3	304	2007	2	1	1	1	1	1	2	2	3																									2		2		2		2		2		2		2		1	1	1	1	1	1	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1															2	1	4	1	1	3	2	3	2	2	2	1	3	3	2	2	2	5	3	1	2	2	4	3	4	3	2	4	4	2	3	5	4											1	2	2	40	10	4800		1	82	8	2	5	3
1233	0	351	0	1	1	1	2008	5	2012	1	1	3	308	2008	5	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				1	3	2		1	3	1	3	2		2		1	3	2	3	3	3	3	3	3	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				1	-9	-9	-9	2013	3	3	2	2	2	2	3	3	3	3	3	3									3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	4	3	3	3	3	3											1		1	40	12	4000		1	80	10	2	6	1
1233	0	401	0	1	2	1	2007	4	2011	1	1	3	401	2015	5	3	4	3	4	4	3	4	4	4	3	3	4	4	3	2	3	4	3	3	4	4	2	5	4	2	4	4	4	4				1	3	2		2		2		2		2		1	3	8	4	4	5	5	4	4	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				2								4	2	1	5	5	5	5	4	5									3	3	4	4	4	4	4	5	3	4	4	3	4	5	5	4	4	5	4	4	4	5	5	5	5	5	2	5	4	4	1	1	4	20	50	30	0	5	5	5	3	5	3	1		1	40	0	5200		1	80	10	2	6	3
1233	0	402	0	1	2	1	2002	2	2012	1	1	4	403	2002	2	4	4	4	4	4	4	4	4	4	3	3	4	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				2		2		2		2		2		2		2		1	3	3	3	3	3	3	2	4	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1				2								2	3	2	4	4	4	4	4	3									4	4	4	3	3	4	3	4	3	4	5	4	4	3	4	4	4	2	2	4	4	4	4	4	4	4	2	4	4	4	2	4	4	50	30	20	0	3	3	3	3			1		2	40	8	5100		1	77	8	2	3	
1233	0	701	0	1	3	2	2005	11	2015	9	1	8				4	4	4	3	2	2	3	4																									1	3	2		2		2		2		2		2		5	2	2	2	3	3	3	1	1	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		1	1	2	7	2								2	3	1							2	3	3	2	3	4	3	3	4	3	4	3	2	3	3	2	3	4	3	3	4	3	2	2	3	2	3	3	2	5	5	4	4	5	1	4	5	4	3	3	2											1		1	40	8	4800		1	81	9	2	3	
1233	0	701	1	1	3	4	2002	6	2002	6	1	1				4	4	3	4	4	4	4	4																									1	2	2		2		2		2		2		2		2	3	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4	1	7	7	2								1	3	3															4	4	4	4	4	5	4	5	5	5	4	4	4	5	5	4	4	5	4	4	4	4	4	4	4	4	1	4	4	4	3	4	4											1	2	1	40	12	4000		2	64	7	3	1	
1233	0	701	2	1	3	4	2013	10	2013	10	8	8				3	3	4	4	4	4	4	4																									1	2	2		2		2		2		2		2		2	2	2	3	3	3	4	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	1	3	4	2								1	2	2															3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	4	3	3	5	3	3	3	4	3	3	4	4	3	3	3	3	3											1	2	1	40	11	4300		1	80	12	2	5	3
1233	0	701	3	1	3	4	2011	9	2011	9	1	1				3	4	3	3	3	3	3	3																									2		2		2		2		2		2		2		1	2	2	3	3	3	3	2	3	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2		3	1	4	6	2								2	1	2															3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	4	3	3	3	4	4	3	3	3	3	4	3	3	3	3	3	3											1	2	1	40	10	4450		1	81	5	2	3	
