W5_id1	W5_id2	W5_id3	W5_id4	W5_ind1	W5_team	W5_posit	W501_01	W501_02	W502_01	W502_02	W503_01	W503_02	W504	W505_01	W505_02	W506_01	W506_02	W506_03	W506_04	W506_05	W506_06	W506_07	W506_08	W507	W508_01	W508_02	W508_03	W508_04	W508_05	W508_06	W508_07	W508_08	W508_09	W508_10	W508_11	W508_12	W508_13	W508_14	W508_15	W509_01	W509_02	W509_03	W509_04	W509_05	W509_06	W509_07	W509_08	W510_01	W510_02	W510_03	W510_04	W510_05	W510_06	W510_07	W510_08	W510_09	W511_01	W511_02	W511_03	W511_04	W511_05	W511_06	W511_07	W511_08	W511_09	W511_10	W511_11	W511_12	W511_13	W511_14	W511_15	W511_16	W511_17	W511_18	W512_01	W512_02	W513_01	W513_02	W513_03	W513_04	W513_05	W513_06	W513_07	W513_08	W513_09	W513_10	W513_11	W513_12	W513_13	W513_14	W514	W515_01	W515_02	W515_03	W515_04	W515_05	W515_06	W516_01	W516_02	W516_03	W516_04	W516_05	W516_06	W516_07	W516_08	W516_09	W516_10	W516_11	W516_12	W516_13	W516_14	W516_15	W516_16	W516_17	W516_18	W516_19	W516_20	W516_21	W516_22	W516_23	W516_24	W517_01	W517_02	W517_03	W517_04	W517_05	W517_06	W517_07	W517_08	W518	W519	W520_01	W520_02	W521	W522_01	W522_02	W522_03	W522_04	W522_05	W522_06	W522_07	W523	W524	W525	W526_01	W526_02	W526_03	W526_04	W526_05	W526_06	W527_01	W527_02	W527_03	W527_04	W527_05	W527_06	W527_07	W527_08	W528_01	W528_02	W528_03	W529_01	W529_02	W529_03	W529_04	W529_05	W529_06	W530_01	W530_02	W530_03	W530_04	W530_05	W530_06	W530_07	W530_08	W530_09	W530_10	W530_11	W530_12	W531_01	W531_02	W531_03	W531_04	W532_01	W532_02	W532_03	W532_04	W532_05	W532_06	W532_07	W533_01	W533_02	W533_03	W533_04	W534_01	W534_02	W534_03	W534_04	W534_05	W534_06	W535	W536	W537	W538_01	W538_02	W539_01	W539_02	W5_sex	W5_birthy	W5_birthm	W5_marr	W5_edu	W5_affil
721	0	321	0	1	1	1	2002	3	2012	1	1	4	302	2008	12	2	2	4	3	2	3	3	3	3	3	3	3	3	4	4	3	5	5	4	4	5	3	3	2	3	3	3	3	3				2																											2	1	2		1	3	2		2		2		2		2		2	1	2	3	4	4	2	2	3	1	1	2		2		2		1	4	1	1	1	3	2		1	3	1	3	1	3	2		2		2		2		3				2								3	2	1	4	4	3	3	4	4									4	3	4	2	2	2	3	3	3	2	3	2	3	4	3	4	4	3	3	4	4	3	2	3	3	3	4	2	3	3	4	2											1		2	40	6	3800		1	76	4	2	6	2
721	0	321	1	1	1	3	2007	7	2013	12	1	3	302	2011	5	2	2	2	3	4	2	2	2																									2																											4	1	2		1	3	2		2		2		2		2		2	1	2	2	3	4	4	3	4	1	1	2		2		2		1	4	1	1	1	3	2		1	2	1	2	1	2	2		2		2		2		2				2								3	1	2															3	3	3	2	2	2	3	2	3	2	2	2	3	3	3	4	5	4	3	3	3	3	2	3	3	4	3	2	3	4	3	3											1	2	2	40	5	2700		2	84	1	1	6	1
721	0	351	0	1	1	1	1999	11	2008	1	1	5	308	1999	11	4	4	4	4	4	3	4	4	3	3	3	4	3	4	4	3	4	4	3	3	3	3	3	3	4	3	3	3	4				2																											4	3	1	2	1	3	2		2		2		2		2		3	3	4	4	4	4	3	3	3	2		2		2		2		1	3	1	2	1	2	2		2		2		2		2		2		2		2		3				2								2	2	3	4	3	4	5	4	4									4	3	4	3	3	4	4	3	4	3	4	2	4	4	4	5	4	4	4	4	4	4	2	4	4	4	3	4	3	3	4	3											1		2	40	3	4300		1	73	9	2	6	3
721	1	401	0	1	2	1	1999	11	2013	1	1	5	401	1999	11	4	3	4	4	4	4	4	4	2	3	3	3	4	3	4	3	3	4	4	4	4	4	5	4	3	2	4	4	4				2																											4	1	1	3	1	3	2		2		2		2		2		4	4	4	5	5	4	4	4	4	2		2		2		2		1	4	2		1	4	2		1	4	1	4	1	4	2		2		2		2		1				2								2	2	1	4	4	5	5	4	4									4	4	5	4	3	4	4	4	3	3	3	3	3	4	4	4	3	4	4	4	4	4	4	4	4	2	4	4	5	3	3	5	35	15	20	30	4	5	4	5	4	5	1		2	40	10	4300		1	75	1	2	6	3
721	1	402	0	1	2	1	1996	1	2010	1	1	5	403	1996	1	3	2	3	3	3	3	3	2	3	3	3	4	3	4	4	3	5	5	4	4	5	3	3	3	3	3	4	4	4				2																											3	1	1	3	1	3	2		2		2		2		2		3	3	3	2	4	4	3	4	3	2		2		2		2		1	3	1	1	1	3	2		1	3	1	3	1	3	2		2		2		2		3				2								2	3	1	4	4	3	4	4	4									3	3	4	3	3	3	4	3	4	3	3	3	4	4	4	4	4	3	4	4	4	4	3	3	4	2	4	4	4	3	2	2	30	30	30	10	4	5	5	5	5	5	1		2	40	8	4300		1	71	11	2	6	3
721	1	701	0	1	3	2	2002	1	2012	11	1	8				5	4	4	5	4	4	5	5																									1	503	6	0	2					2																		3	1	1	4	2		2		2		2		2		2		2	4	4	5	5	4	5	4	4	2		2		2		2		1	4	2		1	4	2		1	3	1	4	1	4	2		2		2		2		1	1	2	6	2								2	2	3							2	2	2	2	2	2	2	2	5	4	5	4	4	5	4	5	5	5	5	4	5	4	4	5	4	3	4	3	5	4	4	4	4	1	5	4	4	3	4	5											1		1	40	20	3299		1	69	4	2	3	
721	1	701	1	1	3	4	2002	4	2002	4	1	1				2	3	3	3	3	3	2	3																									1	503	5	0	2					1	1	1994	1	2002	4	1989	2	3	5	0			8			8	4	3	1	1	3	2		2		2		2		2		2		2	4	4	5	5	4	4	4	4	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		1	1	1	4	2								3	2	3															5	4	5	4	4	5	4	5	5	5	5	4	5	4	4	5	4	4	3	4	5	4	4	4	4	1	5	4	4	3	4	5											1	2	1	40	20	3321		2	68	4	2	4	
721	1	701	2	1	3	4	2004	4	2004	4	1	1				2	2	3	3	2	2	3	3																									1	503	4	0	2					1	1	1992	3	2004	3	1988	3	3	4	0			8			8	4	4	1	1	3	2		2		2		2		2		2		2	4	4	5	5	4	5	4	4	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		1	1	2	4	2								2	2	3															5	4	5	4	4	5	4	5	5	5	5	4	5	4	3	4	4	5	3	4	5	4	4	4	4	1	5	4	4	3	4	5											1	2	1	40	20	3068		2	68	1	2	2	
721	1	701	3	1	3	4	2005	2	2005	2	1	1				5	4	4	5	4	4	5	5																									1	503	5	5	2					1	1	1995	10	2005	1	1990	5	3	5	5			8			8	4	2	1	1	3	2		2		2		2		2		2		2	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	2	2		1	3	1	3	1	3	2		2		2		2		1	1	2	4	2								2	2	4															5	4	5	4	4	5	4	5	5	5	5	4	5	4	4	5	4	4	3	4	5	4	4	4	4	1	5	4	4	3	4	4											1	2	1	40	10	2826		2	69	12	2	4	
721	1	701	4	1	3	4	2012	1	2012	1	1	1				3	3	4	3	3	3	3	3																									1	503	7	7	2					1	1	1995	12	2011	12	1988	5	3	7	7			8			8	4	2	1	1	3	2		2		2		2		2		2		2	4	4	5	5	4	5	4	4	2		2		2		2		2		2		1	2	2		1	3	1	3	1	3	2		2		2		2		1	1	2	2	2								2	2	4															5	4	5	4	4	5	4	5	5	5	5	4	5	4	4	4	4	5	4	3	4	4	4	4	4	1	5	4	4	3	4	4											1	2	1	40	10	2640		2	67	3	1	2	
721	1	701	5	1	3	4	2005	8	2005	8	1	1				4	4	4	4	4	4	3	3																									2																											3	1	1	3	2		2		2		2		2		2		2	3	3	4	4	3	3	3	3	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		1	2	2	5	2								2	2	3															5	4	4	4	4	5	4	5	5	5	5	4	5	4	4	5	4	3	3	3	5	4	4	4	4	1	5	4	4	3	4	5											1	2	1	40	10	3065		1	79	9	2	4	
721	1	702	0	1	3	2	2004	8	2004	8	8	8				5	5	4	5	4	5	5	5																									1	503	20	0	2					2																		2	1	1	4	2		2		2		2		2		2		2	5	4	5	5	5	4	3	4	2		2		2		2		1	3	2		1	3	2		1	4	1	3	1	4	2		2		2		2		1	1	2	7	2								2	2	3							2	2	2	2	2	2	2	2	4	5	5	5	5	4	4	5	4	5	5	4	5	4	4	5	4	3	3	4	3	4	3	4	4	1	4	4	5	4	5	4											1		1	40	9	4347		1	61	8	2	4	
721	1	702	1	1	3	4	1995	5	1995	5	1	1				5	5	4	5	4	5	5	5																									1	503	6	7	2					1	1	1991	12	1995	4	1985	5	3	6	7			8			8	5	3	1	1	2	2		2		2		2		2		2		2	3	4	4	3	4	4	3	3	2		2		2		2		2		2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	1	1	4	2								2	2	3															4	4	4	4	5	5	5	4	4	5	5	4	5	4	4	5	4	3	3	4	4	4	4	4	4	1	4	4	5	4	5	4											1	2	1	40	20	3616		2	62	9	2	2	
721	1	702	2	1	3	4	1992	9	2001	3	1	2				5	5	5	5	5	5	5	5																									2																											3	1	1	2	2		2		2		2		2		2		2	5	4	5	5	5	4	3	3	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		-9	1	1	6	2								2	2	2															5	5	5	5	5	5	4	4	4	5	5	4	4	4	4	5	4	4	3	3	4	4	4	4	4	1	4	4	5	4	4	4											1	2	1	40	20	3673		2	64	6	2	2	
721	1	702	3	1	3	4	2000	2	2000	2	1	1				-9	-9	-9	-9	-9	-9	-9	-9																									2																											3	3	1	3	2		2		2		2		2		2		2	5	4	5	5	5	4	4	4	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		1	2	2	6	2								2	2	2															4	5	5	5	5	4	4	5	4	5	5	4	5	4	4	5	4	3	3	4	4	4	4	4	4	1	4	4	5	4	4	4											1	2	1	40	20	3486		1	79	5	2	4	
721	1	702	4	1	3	4	1999	8	2007	3	1	2				5	5	4	5	4	5	5	5																									2																											2	1	1	2	2		2		2		2		2		2		2	3	3	4	4	3	3	3	3	2		2		2		2		2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		1	2	1	6	2								2	2	2															4	5	5	5	5	4	4	5	4	5	5	4	5	4	4	5	4	4	3	4	3	4	3	5	4	1	4	4	5	4	5	4											1	2	1	40	10	3678		1	69	6	2	2	
721	1	702	5	1	3	4	1998	3	1998	3	1	1				5	5	4	5	4	5	5	5																									1	503	5	0	2					2																		3	2	1	2	2		2		2		2		2		2		2	5	4	5	5	4	4	3	4	2		2		2		2		2		2		1	4	2		1	3	1	3	1	3	2		2		2		2		1	2	1	4	2								2	2	3															4	4	4	5	5	4	4	5	4	5	5	4	4	5	4	3	3	5	3	3	4	4	4	4	4	2	4	4	5	4	3	3											1	2	1	40	9	3400		1	68	2	2	3	
721	1	703	0	1	3	2	1986	4	2007	3	1	8				5	5	5	5	5	5	5	5																									2																											2	1	1	4	2		2		2		2		2		2		2	5	5	4	4	4	4	4	4	2		2		2		2		1	4	2		1	3	2		1	4	1	4	1	4	2		2		2		2		1	1	2	4	2								1	2	3							2	2	2	2	2	2	3	2	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	1	5	3	4	4	3	3											1		1	40	12	4023		1	63	8	2	3	
721	1	703	1	1	3	4	1982	10	1987	1	1	2				3	3	4	4	3	3	3	3																									2																											3	6	1	2	2		2		2		2		2		2		2	3	3	3	3	3	3	3	2	2		2		2		2		1	2	2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	1	2	4	2								1	2	3															3	3	4	4	4	3	5	5	4	4	4	3	4	4	4	4	4	4	4	4	4	3	3	3	4	3	3	3	3	3	3	3											1	2	1	40	12	4061		1	62	5	2	1	
721	1	703	2	1	3	4	1988	10	2008	10	1	2				3	3	4	4	3	4	4	4																									2																											2	5	1	3	2		2		2		2		2		2		2	4	3	3	5	3	3	3	3	2		2		2		2		1	2	2		1	2	2		1	2	1	3	1	4	2		2		2		2		1	1	2	4	2								1	2	3															3	3	3	4	4	3	3	3	3	3	3	3	3	4	4	5	3	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3											1	2	1	40	12	3277		1	59	8	2	1	
721	1	703	3	1	3	4	1990	6	2000	6	1	2				3	4	4	4	5	5	5	5																									2																											2	1	1	4	2		2		2		2		2		2		2	5	5	5	5	5	5	4	4	2		2		2		2		1	4	2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	1	2	4	2								1	2	3															5	5	5	4	4	5	5	5	5	5	5	5	4	4	4	5	4	5	5	5	5	5	4	5	4	4	3	2	3	3	3	3											1	2	1	40	12	3369		1	67	2	2	2	
721	1	703	4	1	3	4	1997	2	1997	2	1	1				3	4	3	5	3	3	2	2																									1	503	10	0	2					2																		3	1	1	2	2		2		2		2		2		2		2	3	3	3	4	4	3	2	2	2		2		2		2		1	4	2		1	4	2		1	4	1	2	1	3	2		2		2		2		1	1	2	4	2								1	2	3															4	4	4	3	3	3	4	4	4	3	4	3	2	3	4	3	4	4	4	3	3	4	4	3	4	2	4	4	4	3	3	3											1	2	1	40	12	3010		1	61	10	2	1	
721	1	703	5	1	3	4	1998	3	1998	3	1	1				3	3	3	3	4	3	3	3																									2																											2	1	1	3	2		2		2		2		2		2		2	3	4	4	4	4	4	3	2	2		2		2		2		1	4	2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	1	2	4	2								1	2	3															5	4	3	4	4	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	3	3	3	3	1	5	5	5	2	3	5											1	2	1	40	12	3039		2	62	7	-9	2	
722	0	201	0	1	1	1	1997	12	2008	7	1	4	202	1997	12	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	3	4	4	4	5	8	4	4	4	4				2																											2	4	1	3	2		1	3	1	3	2		2		2		12	4	4	3	4	4	3	3	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	1	4	4	4	4	4	4									4	3	3	4	3	3	4	4	3	3	3	3	3	3	3	4	4	3	4	3	4	4	3	4	3	3	4	3	4	3	3	4											1		2	40	8	5500		1	73	4	2	6	3
722	0	201	1	1	1	3	1994	8	2005	3	1	2	202	2012	4	4	3	3	3	3	2	3	3																									2																											4	1	1	3	1	3	1	3	1	3	2		2		2		4	3	3	2	3	2	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	1	1															4	3	3	4	4	4	4	2	3	4	4	3	4	4	4	4	3	2	4	3	3	3	2	3	3	3	2	2	3	3	4	4											1	2	2	40	3	4200		2	76	8	2	4	
722	0	201	2	1	1	3	2008	9	2008	9	1	1	202	2008	9	3	2	3	3	3	3	3	3																									2																											2	2	1	3	2		1	3	1	2	2		2		2		3	3	3	4	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	2	2															3	2	2	4	3	3	3	3	3	4	2	2	4	3	3	3	4	3	4	2	4	4	3	4	3	4	4	2	3	4	3	2											1	2	2	40	10	3600		2	81	8	1	5	1
722	0	201	3	1	1	3	2012	11	2012	11	1	1	202	2012	11	5	4	5	4	4	5	5	5																									2																											2	4	1	3	2		2		2		2		2		2		8	4	4	4	4	4	4	2	2	2		2		1	1	2		1	1	2		2		2		2		2		2		2		2		2		2		4				2								3	3	4															4	4	4	3	4	3	4	3	4	3	4	3	3	4	3	4	3	3	2	2	4	3	4	4	3	3	4	3	4	2	4	4											1	2	2	40	5	-9		1	87	11	1	6	3
722	0	201	4	1	1	3	2010	8	2010	8	1	1	202	2010	8	2	5	1	2	2	1	3	3																									1	202	2	0	3					2																		4	1	2		2		2		2		2		2		2		1	3	3	2	2	2	2	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	1	1															2	2	2	3	3	3	3	2	2	2	2	2	2	2	1	1	1	2	2	2	1	3	1	3	2	4	4	2	2	5	5	2											1	2	1	40	2	4200		1	80	8	1	6	1
722	0	321	0	1	1	1	2002	12	2012	5	1	4	302	2002	12	3	3	4	4	4	3	3	3	2	3	3	3	3	4	4	4	3	5	4	4	4	4	4	5	8	4	4	4	4				2																											3	1	1	2	1	2	1	3	1	3	2		2		2		7	3	3	3	3	2	3	2	2	2		2		1	2	2		1	2	2		1	2	2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	3	3	3	4	3	4	3	3	3	3	3	4	4	4	4	4	3	4	4	3	5	4	4	4	2	4	4	4	3	3	3											1		2	40	1	5500		2	77	10	2	6	1
722	0	321	1	1	1	3	2011	7	2011	7	1	1	306	2011	7	3	3	3	3	4	4	4	4																									2																											1	2	1	2	2		1	2	1	2	2		2		2		7	3	3	3	4	3	3	2	2	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2		3				2								2	2	4															3	3	3	4	4	4	4	4	4	3	3	3	4	4	4	4	4	3	3	3	4	4	4	4	4	2	3	4	4	3	3	3											1	2	2	40	2	3800		1	81	12	1	6	1
722	0	321	2	1	1	3	2006	6	2013	6	1	2	302	2006	6	3	4	4	4	3	4	3	4																									1	399	2	9	2					2																		4	3	1	3	1	4	2		1	3	2		2		2		2	4	4	3	4	3	4	3	4	2		2		1	4	2		1	3	2		2		2		2		2		2		2		2		2		2		3				2								3	3	2															3	3	2	3	3	4	4	3	3	3	3	3	4	3	4	4	3	2	3	3	3	4	4	4	4	4	4	2	4	3	3	4											1	2	2	40	2	3700		2	82	8	2	6	1
722	0	321	3	1	1	3	2006	5	2010	5	1	2	302	2006	5	3	3	4	3	3	3	3	3																									2																											3	1	1	2	2		2		2		2		2		2		3	3	3	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								2	2	1															3	3	3	3	3	4	4	3	3	4	3	4	4	4	4	4	3	3	3	4	3	3	3	3	3	4	4	3	3	3	3	4											1	2	2	40	0	4000		2	80	7	2	6	1
722	0	321	4	1	1	3	2009	7	2013	5	1	2	302	2010	3	3	4	4	4	4	4	3	4																									1	306	1	0	2	308	1	0	2	2																		4	2	1	3	2		1	4	2		2		2		2		3	3	4	2	4	4	2	3	3	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		3				2								3	3	2															2	2	2	3	3	2	3	4	3	2	2	2	3	2	4	4	4	4	4	4	5	5	4	4	4	3	4	3	4	2	3	4											1	2	2	40	5	4000		1	81	6	1	6	2
722	0	331	0	1	1	1	2005	10	2007	3	4	5	303	2005	10	3	4	4	3	4	3	3	4	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	8	4	4	4	4				1	303	6	0	2	303	5	0	2	2																		3	1	1	3	1	3	1	3	1	3	2		2		2		5	4	4	4	4	4	4	3	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				2								3	2	1	4	4	3	4	3	3									3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3											1		2	40	12	7000		1	67	9	2	6	2
722	0	331	1	1	1	3	2005	10	2007	3	2	3	303	2005	10	3	3	2	3	3	4	3	3																									1	303	10	0	2					2																		3	1	1	3	2		1	3	1	3	2		2		2		2	3	4	4	4	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	99	99999	96	2007	1	2	2	3	1	4															3	3	3	3	4	3	4	3	3	3	3	3	4	4	4	3	4	3	4	4	4	4	3	4	4	3	3	3	3	3	3	3											1	2	2	40	10	5200		1	73	12	2	6	1
722	0	331	2	1	1	3	2000	7	2008	7	1	2	303	2004	7	3	3	3	3	4	2	2	3																									2																											3	1	2		2		2		1	3	2		2		2		1	3	3	3	3	3	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	2	2															3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	4	3	3	4	3	4	4	4	3	3	4	3	3	3	3	3	2											1	2	2	40	7	4000		2	80	7	1	5	1
722	0	331	3	1	1	3	2006	3	2009	4	1	2	303	2006	3	3	3	3	3	3	1	3	3																									2																											4	2	1	2	2		1	2	1	2	2		2		2		4	2	2	4	4	2	2	3	3	2		2		2		2		1	2	2		1	1	2		2		2		2		2		2		2		2		4				1	2	2052	30	2005	2	2	6	2	2	2															2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	2	2	2	4	4	4	4	4	3	2	1	3	4	3	3											1	2	2	40	12	4200		1	79	5	2	5	2
722	0	331	4	1	1	3	2011	3	2011	3	1	1	303	2011	3	3	3	3	3	3	3	3	3																									1	303	1	0	1					2																		4	4	1	3	1	3	1	3	1	3	2		2		2		13	4	4	3	4	3	4	3	3	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		4				1	2	2051	30	2010	5	4	3	2	2	2															3	3	2	3	3	4	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	4	4	4	3	3	3	4	4	2	1	3											1	2	2	40	10	3000		2	84	4	1	6	2
722	1	401	0	1	2	1	1998	12	2011	5	1	5	401	2008	8	4	3	3	3	4	4	3	3	3	4	4	4	4	4	5	4	3	5	4	5	5	4	4	4	8	5	4	4	5				2																											3	1	1	3	1	2	2		2		2		2		2		5	2	2	3	3	2	3	1	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	4	4	3	3									4	3	3	4	3	3	3	4	3	4	3	2	2	3	2	4	4	3	4	3	4	4	3	4	4	3	4	4	4	2	2	3	10	20	20	50	4	5	4	5	3	5	1		2	40	10	6500		1	69	9	2	5	1
722	1	402	0	1	2	1	1999	1	2012	3	1	4	402	2004	8	2	2	3	2	3	2	2	3	2	2	2	2	3	4	1	3	3	5	5	4	4	3	5	5	8	3	2	3	3				2																											3	1	1	2	1	2	1	2	2		2		2		2		2	2	2	2	3	3	3	3	4	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				1	15	2050	13	1997	2	4	2	1	4	1	4	4	4	4	4	4									2	2	2	3	3	2	3	3	3	3	2	2	2	3	3	3	3	4	2	2	-9	4	2	2	4	3	4	2	3	3	3	3	5	10	70	15	3	5	2	3	3	4	1		2	40	5	5500		1	72	4	2	6	3
722	1	701	0	1	3	2	1997	12	2012	5	1	3				3	2	2	2	2	2	2	3																									1	503	5	0	2					2																		4	1	2		2		2		2		2		2		2		1	2	3	2	3	3	3	3	3	2		2		1	3	2		2		2		1	3	2		2		2		2		2		2		2		2		1	3	3	6	2								1	2	2							3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	4	2	4	4	3	3	3	3											1		2	40	12	4600		1	73	12	2	3	
722	1	701	1	1	3	4	2003	2	2011	3	1	2				1	1	1	1	1	1	4	1																									1	503	4	0	2	503	2	0	2	2																		1	1	2		1	2	2		2		2		2		2		2	3	1	3	3	2	3	2	1	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1	1	2	6	2								1	2	2															1	2	1	1	1	2	3	1	1	2	1	1	2	3	3	5	3	3	5	1	1	3	3	2	3	4	4	2	2	4	4	2											1	2	1	40	8	4100		1	76	9	2	3	
722	1	701	2	1	3	4	2005	2	2011	3	1	2				4	3	3	3	4	2	3	4																									1	503	2	5	1					1	1	2003	2	2005	1	2000	10	3	2	5			8			8	4	4	2	1	3	1	3	2		2		2		2		2		2	2	2	3	4	3	2	2	1	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		2	2	1	5	2								2	1	3															2	2	2	2	2	4	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	4	3	3	4	4	4	2	2	3	4	4											1	2	1	40	10	3300		2	72	8	2	4	
722	1	701	3	1	3	4	2000	1	2010	3	1	2				2	2	2	3	3	3	2	4																									2																											3	1	1	4	1	3	2		2		2		2		2		3	4	4	3	4	4	4	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2	1	2	6	2								2	3	2															3	3	2	4	4	3	2	3	3	3	3	3	4	3	3	3	2	2	3	2	2	5	4	4	4	3	4	4	4	2	2	4											1	2	1	40	6	4600		1	75	8	2	5	3
722	1	701	4	1	3	4	1994	11	2003	3	1	2				4	4	4	5	5	4	4	4																									2																											2	3	1	3	2		2		2		2		2		2		3	4	4	3	3	3	4	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	2	4	6	2								2	1	3															3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	5	4	4	4	4	4	5	5	5	4	4	4	4	4	2	3	3											1	2	1	40	10	4000		2	76	3	2	2	
722	1	701	5	1	3	4	2000	3	2006	3	1	2				3	3	3	3	4	3	3	3																									2																											3	6	2		2		2		2		2		2		2		1	4	4	4	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	3	6	2								1	1	2															3	3	3	2	2	4	4	2	2	2	2	2	2	3	3	5	5	3	3	3	3	3	3	4	3	4	4	2	3	3	4	3											1	2	1	40	6	1800		2	71	9	2	4	
722	1	702	0	1	3	2	1989	1	2013	1	1	3				4	5	4	4	4	3	3	4																									1	503	1	2	2	401	0	11	2	1	1	1988	7	1989	1	1987	8	2	0	11	1	2				8	3	4	2	1	2	1	2	2		1	3	2		2		2		2	4	3	4	4	4	3	4	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		4	3	3	6	2								4	2	1							3	2	2	3	4	3	3	2	3	4	4	4	3	3	3	2	4	5	3	4	2	3	4	4	3	3	4	3	3	4	2	3	3	1	4	3	3	4	3	4											1		2	40	8	5600		1	63	1	2	3	
722	1	702	1	1	3	4	1995	1	2006	2	1	2				2	3	2	3	2	2	3	3																									1	306	9	0	2					2																		1	6	1	3	1	3	2		2		2		2		2		6	4	4	3	4	3	3	3	3	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	1	3	6	2								1	1	2															3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	2	3	2	3	4	3	2											1	2	1	40	10	4000		2	67	12	2	4	
722	1	702	2	1	3	4	2000	5	2006	5	1	2				3	3	4	3	3	3	3	3																									2																											5	1	1	3	1	3	2		1	3	2		2		2		2	3	3	3	4	3	3	3	3	2		2		1	3	2		2		2		1	3	2		2		2		2		2		2		2		2		2	4	3	6	2								2	2	2															3	3	3	3	3	2	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	4	4	3	4	3	3	2	3	3	3	3											1	2	1	40	10	3700		2	72	3	2	4	
722	1	702	3	1	3	4	2000	1	2004	4	1	2				1	1	1	2	2	2	2	2																									2																											3	6	1	3	1	2	2		2		2		2		2		2	3	3	2	4	4	3	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2	1	1	3	2								3	2	4															3	2	2	2	4	3	3	2	2	4	2	2	2	3	4	4	4	4	5	4	4	3	3	3	3	2	3	3	3	3	4	3											1	2	1	40	12	4400		1	75	4	2	5	3
722	1	702	4	1	3	4	1997	4	2006	2	1	8				2	4	1	2	1	1	2	2																									2																											2	1	1	4	1	3	2		2		2		2		2		2	2	2	3	4	3	3	3	3	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		1	1	1	6	2								1	1	1															1	1	1	1	1	2	3	1	2	2	2	2	2	2	2	3	3	2	3	3	2	4	2	2	3	3	3	1	2	5	4	3											1	2	1	40	10	4000		2	60	10	2	1	
